Score	HelpfulnessRatio	ReviewLength	UserReviewCount	ProductReviewCount	Positive
3	0.2	1563	48	30	0
5	0.0	168	2	3	1
5	0.0	576	1	8	1
2	0.0	103	1	15	0
3	0.6666666666666666	354	36	39	0
5	0.0	193	12	68	1
5	0.5	121	6	24	1
5	0.0	113	1	38	1
5	0.5	1074	20	259	1
5	0.6666666666666666	148	1	3	1
5	0.0	399	1	21	1
4	0.5	402	2	10	1
5	0.0	103	2	54	1
3	0.0	773	20	488	0
5	0.0	82	1	4	1
5	0.5	137	1	49	1
5	0.5	646	6	21	1
4	0.0	1567	7	187	1
5	0.6666666666666666	356	6	274	1
5	0.0	88	3	14	1
5	0.0	635	12	21	1
5	0.75	469	17	9	1
5	0.5	188	25	170	1
4	0.0	181	1	47	1
5	0.0	112	2	25	1
5	0.5	239	1	63	1
5	0.6666666666666666	1241	94	21	1
5	0.0	157	2	11	1
5	0.0	528	5	117	1
3	0.0	128	14	126	0
5	0.75	172	2	26	1
5	0.5	230	3	74	1
2	0.0	242	5	542	0
5	0.7692307692307693	180	25	170	1
1	0.9090909090909091	384	4	103	0
5	0.0	137	5	332	1
5	0.6666666666666666	140	9	52	1
3	0.0	284	2	22	0
1	0.75	408	16	38	0
5	0.5	253	4	375	1
5	0.0	612	7	85	1
5	0.5	613	2	20	1
5	0.0	400	11	173	1
5	0.5	372	1	6	1
5	0.0	136	1	29	1
2	0.0	1943	2	3	0
5	0.75	343	120	103	1
5	0.0	116	1	1	1
1	0.5	194	1	131	0
5	0.0	780	3	74	1
5	0.8333333333333334	3533	7	204	1
5	0.0	610	3	50	1
5	0.875	224	7	25	1
5	0.6666666666666666	381	25	170	1
5	0.0	304	4	3	1
5	0.5	263	11	35	1
5	0.0	523	2	556	1
5	0.6666666666666666	214	2	32	1
4	0.0	289	7	62	1
4	0.0	262	10	455	1
4	0.0	1166	22	387	1
4	0.5	991	42	186	1
1	0.0	330	2	206	0
4	0.0	236	1	26	1
5	0.5	101	3	14	1
5	0.0	226	7	324	1
1	0.2	1720	4	387	0
4	0.6666666666666666	238	3	43	1
5	0.6666666666666666	164	5	149	1
5	0.0	776	60	17	1
4	0.0	253	7	1	1
5	0.75	398	1	5	1
5	0.5	392	1	25	1
5	0.6666666666666666	123	1	10	1
1	0.0	242	3	144	0
5	0.5	417	1	16	1
5	0.75	251	1	6	1
2	0.0	164	1	10	0
3	0.0	197	2	159	0
5	0.0	259	1	24	1
4	0.5	334	1	2	1
5	0.0	683	6	54	1
5	0.875	674	1	11	1
5	0.5	307	1	18	1
5	0.0	177	1	1	1
5	0.0	225	7	49	1
3	0.875	671	1	1	0
3	0.5	188	1	4	0
2	0.5	445	6	64	0
5	0.6666666666666666	606	2	29	1
5	0.8333333333333334	709	1	11	1
4	0.0	128	3	4	1
4	0.0	423	63	94	1
3	0.0	300	4	542	0
5	0.7	343	1	10	1
3	0.0	448	3	7	0
5	0.5555555555555556	210	1	24	1
2	0.0	1666	15	292	0
4	0.0	522	27	39	1
5	0.0	105	6	119	1
1	0.3333333333333333	274	2	80	0
5	0.0	400	4	3	1
5	0.6666666666666666	188	1	29	1
4	0.0	1348	29	293	1
5	0.6666666666666666	113	3	26	1
5	0.3333333333333333	131	1	2	1
5	0.0	179	11	385	1
3	0.0	1396	1	8	0
5	0.0	128	1	1	1
5	0.0	188	1	23	1
4	0.5	88	1	24	1
5	0.5	357	11	48	1
4	0.0	149	70	1	1
1	0.0	233	9	13	0
5	0.75	345	40	218	1
4	0.5	93	2	17	1
4	0.5	1151	37	191	1
5	0.5	147	2	16	1
5	0.0	89	1	42	1
5	0.5	121	2	542	1
4	0.0	338	70	3	1
5	0.0	148	13	138	1
5	0.0	193	2	11	1
2	0.0	615	1	23	0
4	0.0	1123	52	288	1
4	0.5	452	1	20	1
5	0.5	129	1	14	1
5	0.0	424	4	261	1
5	0.7872340425531915	2183	20	219	1
5	0.0	91	12	108	1
4	0.875	944	3	3	1
4	0.0	130	7	332	1
5	0.5	229	13	413	1
5	0.5	380	8	385	1
5	0.25	245	3	282	1
5	0.0	387	5	25	1
3	0.5	157	2	28	0
5	0.5	327	1	6	1
1	0.0	558	14	452	0
3	0.0	1021	5	491	0
5	0.8333333333333334	1088	6	15	1
1	0.5	133	1	2	0
5	0.0	184	1	9	1
5	0.0	180	1	2	1
5	0.0	146	29	564	1
4	0.0	463	1	2	1
4	0.0	171	40	130	1
2	0.5	499	3	257	0
5	0.0	113	10	424	1
4	0.0	434	1	16	1
5	0.6666666666666666	213	1	15	1
5	0.0	188	4	274	1
5	0.5	302	4	158	1
5	0.0	243	162	6	1
4	0.0	278	4	340	1
5	0.5	379	1	7	1
5	0.7	476	14	218	1
4	0.6	539	12	117	1
5	0.0	316	7	8	1
5	0.0	160	1	3	1
4	0.0	171	7	21	1
3	0.5	4793	11	246	0
5	0.0	126	2	12	1
5	0.5	374	2	2	1
5	0.75	1076	2	33	1
4	0.5	209	2	5	1
3	0.5	255	4	2	0
2	0.6666666666666666	524	2	9	0
5	0.0	280	30	42	1
1	0.3333333333333333	154	3	5	0
3	0.8571428571428571	334	2	11	0
5	0.8	465	4	413	1
5	0.0	341	1	22	1
5	0.8571428571428571	220	3	19	1
5	0.0	154	4	340	1
5	0.0	915	2	23	1
5	0.0	112	1	5	1
1	0.4166666666666667	427	9	564	0
1	0.0	159	1	32	0
5	0.75	161	1	6	1
2	0.5333333333333333	600	3	57	0
5	0.75	145	1	2	1
5	0.5	307	14	218	1
1	0.5	221	1	15	0
4	0.0	1021	142	19	1
1	0.25	233	2	103	0
1	0.42857142857142855	897	1	7	0
5	0.0	407	2	104	1
4	0.0	83	15	74	1
4	0.0	264	24	216	1
3	0.3333333333333333	475	1	110	0
3	0.0	77	2	324	0
5	0.0	190	10	564	1
5	0.0	269	4	413	1
5	0.0	419	5	1	1
4	0.0	331	2	305	1
5	0.0	123	1	8	1
5	0.5	274	3	234	1
5	0.0	114	4	340	1
1	0.3333333333333333	2009	7	11	0
4	0.0	748	31	564	1
5	0.6666666666666666	406	1	10	1
1	0.0	488	34	1	0
4	0.0	615	4	60	1
5	0.5	185	1	33	1
1	0.0	511	13	15	0
5	0.0	114	1	3	1
5	0.0	375	1	295	1
2	0.0	132	12	33	0
5	0.0	277	7	246	1
4	0.0	160	9	77	1
5	0.5	765	19	10	1
2	0.0	123	1	44	0
5	0.0	475	5	1	1
5	0.0	163	25	170	1
5	0.5	365	1	21	1
5	0.0	140	9	455	1
4	0.6666666666666666	194	4	1	1
5	0.5	197	7	149	1
4	0.0	958	12	116	1
5	0.0	864	1	15	1
5	0.8181818181818182	216	11	158	1
5	0.5	150	17	564	1
5	0.5	300	1	15	1
3	0.9836601307189542	676	1	86	0
4	0.75	252	42	31	1
4	0.0	207	1	224	1
4	0.5	667	11	158	1
1	0.3333333333333333	374	1	58	0
5	0.0	155	1	4	1
5	0.0	146	16	564	1
5	0.6666666666666666	387	4	387	1
3	0.5	897	35	295	0
2	0.6666666666666666	143	2	59	0
5	0.0	150	10	455	1
4	0.5	667	11	158	1
5	0.0	196	9	81	1
1	0.42857142857142855	175	11	117	0
5	0.8333333333333334	452	1	1	1
4	0.0	261	16	246	1
5	0.0	157	9	173	1
5	0.0	496	6	17	1
5	0.0	168	3	61	1
5	0.0	435	1	10	1
3	0.8333333333333334	1710	26	5	0
5	0.8571428571428571	575	7	22	1
5	0.0	145	13	91	1
3	0.0	543	1	43	0
5	0.6666666666666666	419	1	38	1
5	0.5	292	6	1	1
3	0.0	93	1	12	0
5	0.0	495	12	2	1
2	0.3333333333333333	281	6	6	0
1	0.1	130	7	39	0
5	0.0	212	1	9	1
5	0.5	90	7	172	1
5	0.7777777777777778	179	4	75	1
5	0.7777777777777778	459	3	12	1
5	0.5	278	1	14	1
5	0.0	239	17	4	1
5	0.3333333333333333	215	125	288	1
5	0.0	209	7	7	1
3	0.0	239	4	72	0
5	0.75	101	4	70	1
5	0.0	332	3	17	1
4	0.0	293	72	98	1
5	0.0	224	6	3	1
4	0.5	269	11	9	1
5	0.6666666666666666	118	14	117	1
5	0.0	219	1	104	1
5	0.6666666666666666	129	13	15	1
4	0.0	84	8	254	1
5	0.0	561	2	17	1
5	0.0	147	1	12	1
5	0.6666666666666666	259	3	159	1
5	0.875	1273	25	74	1
5	0.0	1088	4	7	1
3	0.0	106	2	2	0
4	0.5	531	46	94	1
1	0.1111111111111111	576	7	3	0
2	0.5	778	1	2	0
5	0.0	497	13	137	1
5	0.5	232	1	11	1
5	0.3333333333333333	127	2	58	1
5	0.0	438	27	174	1
5	0.0	458	6	424	1
5	0.5	195	26	170	1
5	0.0	644	3	413	1
4	0.0	201	3	44	1
5	0.5	141	1	20	1
5	0.0	126	1	5	1
5	0.0	210	13	2	1
1	0.0	1219	13	12	0
2	0.4	549	3	86	0
5	0.0	306	7	7	1
5	0.96	2213	7	31	1
5	0.0	124	1	12	1
2	0.6666666666666666	644	4	542	0
5	0.0	479	62	18	1
1	0.0	309	1	8	0
5	0.8571428571428571	371	4	340	1
3	0.0	289	16	487	0
4	0.3333333333333333	81	25	170	1
5	0.0	233	9	564	1
5	0.0	435	24	17	1
5	0.8333333333333334	571	1	22	1
1	0.0	462	4	2	0
5	0.875	1005	5	4	1
5	0.9333333333333333	719	1	6	1
5	0.0	301	5	13	1
5	0.0	532	1	2	1
5	0.0	143	3	238	1
5	0.0	398	11	112	1
4	0.0	211	12	564	1
5	0.0	122	1	5	1
5	0.0	240	2	5	1
3	0.5	158	13	242	0
1	0.7333333333333333	471	22	158	0
1	0.42857142857142855	242	11	117	0
2	0.8333333333333334	219	1	42	0
5	0.0	119	2	251	1
3	0.0	201	1	1	0
5	0.3333333333333333	257	10	219	1
5	0.3333333333333333	259	1	24	1
3	0.0	937	44	3	0
5	0.0	567	2	13	1
5	0.0	273	1	22	1
1	0.25	141	3	159	0
5	0.75	348	17	91	1
5	0.0	105	1	3	1
5	0.0	288	1	219	1
5	0.5	1158	1	1	1
5	0.0	131	1	4	1
4	0.8333333333333334	1214	3	195	1
5	0.0	1662	57	1	1
4	0.75	138	5	110	1
2	0.0	495	3	77	0
5	0.0	568	2	1	1
5	0.5	400	1	4	1
5	0.75	709	14	32	1
5	0.0	109	1	15	1
1	0.7777777777777778	632	10	40	0
4	0.3333333333333333	169	22	166	1
2	0.0	267	22	217	0
5	0.0	93	3	69	1
5	0.0	238	10	564	1
5	0.0	327	13	62	1
5	0.0	285	1	305	1
5	0.0	202	8	209	1
5	0.0	386	8	15	1
3	0.0	142	9	82	0
3	0.0	179	18	455	0
4	0.0	111	9	424	1
5	0.5	410	3	43	1
5	0.3333333333333333	299	1	13	1
5	0.0	226	1	22	1
4	0.0	130	5	4	1
3	0.5	1065	7	29	0
5	0.75	157	3	2	1
5	0.5	138	2	5	1
3	0.0	981	3	116	0
4	0.5	384	1	1	1
5	0.0	235	17	1	1
1	0.8	172	4	455	0
5	0.6666666666666666	1127	10	7	1
3	0.0	1540	3	4	0
3	0.0	673	201	217	0
5	0.0	157	7	269	1
5	0.75	190	11	455	1
3	0.0	277	133	274	0
5	0.0	239	11	117	1
5	0.0	91	12	170	1
5	0.0	376	1	4	1
5	0.3333333333333333	172	4	1	1
5	0.0	262	33	34	1
5	0.5	145	7	128	1
1	0.15384615384615385	448	4	204	0
5	0.0	119	2	24	1
5	0.5	121	1	30	1
5	0.5	172	2	46	1
4	0.0	245	1	18	1
5	0.5	279	1	13	1
5	0.5	219	1	13	1
5	0.8571428571428571	422	7	20	1
1	0.0	625	7	127	0
5	0.0	141	4	542	1
5	0.5	588	1	11	1
5	0.75	253	3	389	1
5	0.0	136	1	6	1
4	0.5	351	13	117	1
5	0.0	292	18	564	1
4	0.6666666666666666	478	4	8	1
1	0.5	199	1	7	0
5	0.5	357	1	8	1
3	0.0	290	1	3	0
5	0.0	143	5	332	1
4	0.3333333333333333	216	8	169	1
5	0.0	153	2	1	1
5	0.0	835	5	69	1
4	0.0	664	1	57	1
5	0.0	324	1	1	1
5	0.0	403	12	542	1
5	0.0	197	1	21	1
1	0.0	167	1	6	0
3	0.5	164	5	192	0
4	0.8333333333333334	446	4	48	1
5	0.9777777777777777	218	17	242	1
1	0.0	707	7	26	0
5	0.9538461538461539	507	1	623	1
4	0.75	295	2	29	1
5	0.0	221	10	269	1
5	0.5	336	1	16	1
2	0.8333333333333334	213	5	3	0
1	0.5	467	1	2	0
5	0.0	558	19	84	1
4	0.6	468	1	59	1
1	0.2	259	25	170	0
5	0.75	569	6	66	1
5	0.75	411	8	46	1
5	0.75	374	2	6	1
5	0.0	679	11	15	1
5	0.0	281	1	67	1
5	0.0	683	15	1	1
1	0.0	130	3	146	0
1	0.0	107	3	1	0
5	0.3333333333333333	131	1	41	1
4	0.5	509	3	1	1
5	0.5	446	1	15	1
5	0.0	79	11	457	1
5	0.0	112	1	22	1
5	0.0	343	1	2	1
5	0.0	157	1	1	1
3	0.5	784	3	387	0
5	0.5	1247	2	1	1
5	0.875	945	1	26	1
5	0.0	411	8	269	1
1	0.0	354	1	5	0
5	0.5	126	6	86	1
1	0.0	236	2	38	0
1	0.0	199	1	43	0
5	0.6666666666666666	103	5	413	1
5	0.25	172	26	170	1
5	0.0	213	1	20	1
3	0.0	339	2	5	0
5	0.0	192	1	8	1
1	0.6666666666666666	508	1	65	0
5	0.0	773	4	67	1
5	0.8666666666666667	1553	10	50	1
5	0.5	298	5	5	1
5	0.5	1117	1	1	1
4	0.25	885	52	288	1
5	0.0	718	19	12	1
5	0.0	99	17	45	1
1	0.2857142857142857	295	20	218	0
5	0.8888888888888888	499	3	64	1
2	0.5	138	4	6	0
5	0.0	191	3	34	1
5	0.0	260	3	159	1
5	0.0	156	9	1	1
5	0.6	440	1	2	1
5	0.0	536	2	556	1
3	0.5	146	1	4	0
4	0.0	190	4	8	1
4	0.6666666666666666	306	54	65	1
4	0.0	338	5	1	1
5	0.0	477	1	1	1
2	0.0	116	2	1	0
2	0.3333333333333333	450	18	37	0
5	0.0	965	1	13	1
5	0.6666666666666666	173	3	5	1
5	0.7	539	11	18	1
5	0.0	228	1	18	1
5	0.0	439	17	80	1
5	0.5	394	11	32	1
4	0.0	196	17	28	1
5	0.0	506	26	49	1
2	0.0	134	3	4	0
5	0.0	1013	6	192	1
5	0.0	233	1	4	1
5	0.6666666666666666	443	1	63	1
5	0.0	146	1	14	1
5	0.0	427	29	11	1
1	0.0	194	3	3	0
5	0.0	773	4	188	1
5	0.6666666666666666	112	1	623	1
1	0.0	394	1	56	0
5	0.75	200	9	119	1
5	0.0	1809	42	12	1
5	0.0	168	4	37	1
1	0.0	139	4	251	0
4	0.5	452	7	15	1
5	0.5	862	2	43	1
1	0.0	639	2	251	0
5	0.875	153	1	42	1
5	0.0	307	1	2	1
5	0.5	431	2	276	1
5	0.6666666666666666	155	1	3	1
5	0.0	768	1	12	1
2	0.25	150	1	4	0
5	0.0	345	2	292	1
5	0.7142857142857143	246	2	113	1
1	0.8	272	2	46	0
4	0.0	784	42	84	1
3	0.75	1347	1	38	0
5	0.5	1194	26	305	1
5	0.0	366	19	144	1
3	0.5	450	4	284	0
5	0.5	214	9	564	1
5	0.5	384	10	209	1
3	0.7692307692307693	459	1	12	0
5	0.0	140	2	15	1
5	0.0	211	1	4	1
5	0.0	363	4	455	1
5	0.0	539	1	17	1
5	0.9473684210526315	976	4	14	1
2	0.3333333333333333	708	1	9	0
5	0.5	134	1	2	1
3	0.0	528	2	10	0
5	0.0	389	1	14	1
5	0.5	356	5	457	1
5	0.0	692	9	1	1
5	0.0	238	2	20	1
5	0.9	346	3	21	1
5	0.5	445	7	103	1
5	0.0	305	10	74	1
2	0.6666666666666666	130	3	257	0
1	0.5555555555555556	107	1	6	0
5	0.96	821	3	389	1
4	0.5	200	7	3	1
5	0.0	247	9	165	1
5	0.6666666666666666	231	4	20	1
5	0.0	308	8	356	1
4	0.5	393	1	2	1
5	0.3333333333333333	138	17	15	1
5	0.5	180	1	102	1
5	0.5	871	31	3	1
5	0.875	238	1	4	1
5	0.5	133	3	257	1
5	0.5	120	4	172	1
1	0.5	954	3	6	0
5	0.6666666666666666	189	1	12	1
5	0.0	260	4	43	1
5	0.0	111	2	18	1
1	0.0	159	5	10	0
5	0.0	178	3	46	1
1	0.3333333333333333	105	1	40	0
5	0.0	1230	48	209	1
5	0.5	270	1	8	1
5	0.6666666666666666	234	2	4	1
5	0.8	133	44	11	1
1	0.6	445	1	23	0
3	0.6363636363636364	184	6	50	0
5	0.875	481	1	92	1
5	0.0	731	1	1	1
5	0.0	333	1	50	1
5	0.6666666666666666	1014	12	5	1
2	0.0	226	36	114	0
2	0.0	1040	1	36	0
3	0.0	726	10	5	0
1	0.0	532	1	18	0
1	0.5	98	3	150	0
3	0.8	931	9	209	0
5	0.0	542	15	5	1
5	0.0	187	2	5	1
5	0.0	280	13	4	1
5	0.75	509	1	9	1
5	0.75	651	15	209	1
2	0.0	541	3	4	0
5	0.0	715	3	30	1
5	0.0	157	1	8	1
5	0.0	426	7	130	1
5	0.8	579	1	7	1
3	0.0	306	18	455	0
3	0.5	447	17	65	0
5	0.5	406	51	82	1
5	0.0	159	1	259	1
5	0.0	117	21	8	1
2	0.8571428571428571	451	23	1	0
3	0.3333333333333333	1306	23	491	0
4	0.0	205	17	6	1
5	0.0	1445	4	204	1
3	0.0	292	9	14	0
5	0.0	1202	15	126	1
4	0.3333333333333333	375	1	9	1
5	0.0	138	1	913	1
5	0.75	316	29	170	1
2	0.0	399	5	455	0
5	0.6666666666666666	416	105	17	1
1	0.0	374	3	159	0
5	0.0	671	1	28	1
4	0.0	251	19	174	1
1	0.7272727272727273	527	1	59	0
5	0.0	443	2	276	1
5	0.0	193	5	332	1
1	0.3333333333333333	147	3	13	0
2	0.0	105	1	3	0
5	0.5	147	3	9	1
5	0.0	695	13	1	1
5	0.0	237	1	49	1
5	0.0	248	7	242	1
5	0.8	498	3	69	1
5	0.0	279	5	487	1
5	0.0	209	13	170	1
5	0.3333333333333333	118	1	143	1
5	0.6	108	4	51	1
2	0.6666666666666666	624	7	10	0
5	0.5	768	29	3	1
4	0.0	169	6	55	1
5	0.3333333333333333	541	4	491	1
5	0.5	623	4	18	1
5	0.0	256	41	20	1
5	0.0	350	2	23	1
5	0.0	138	1	2	1
5	0.0	133	8	282	1
5	0.6666666666666666	897	1	13	1
4	0.0	293	1	17	1
4	0.6666666666666666	922	2	234	1
4	0.0	207	1	4	1
5	0.9	503	11	27	1
5	0.5	950	17	167	1
5	0.0	172	3	232	1
5	0.0	778	89	332	1
5	0.9846153846153847	2875	1	18	1
5	0.0	300	2	3	1
5	0.0	86	3	10	1
4	0.7272727272727273	995	7	69	1
5	0.75	397	1	3	1
5	0.0	94	2	155	1
5	0.5	275	10	455	1
5	0.5	109	1	34	1
4	0.0	143	1	8	1
4	0.5	1791	1	37	1
3	0.3333333333333333	421	6	49	0
1	0.0	299	2	292	0
2	0.0	141	2	7	0
1	0.0	1145	12	9	0
5	0.5	87	4	2	1
5	0.5	665	1	3	1
5	0.0	183	8	11	1
5	0.0	138	1	1	1
5	0.0	213	1	16	1
4	0.5	208	1	18	1
4	0.0	365	4	7	1
2	0.25	859	1	5	0
5	0.8	565	26	23	1
2	0.0	414	10	4	0
5	0.75	76	3	24	1
5	0.6666666666666666	266	4	50	1
1	0.6666666666666666	155	1	27	0
1	0.0	245	6	455	0
5	0.5	672	4	413	1
5	0.0	247	6	144	1
5	0.6666666666666666	586	1	20	1
5	0.6666666666666666	487	10	219	1
5	0.0	141	14	60	1
5	0.0	288	8	96	1
1	0.6666666666666666	174	8	72	0
5	0.0	153	3	59	1
5	0.0	130	7	1	1
5	0.0	469	52	1	1
3	0.3333333333333333	154	1	35	0
5	0.8333333333333334	1015	3	5	1
5	0.0	150	3	36	1
5	0.0	529	1	10	1
5	0.0	202	1	20	1
1	0.6666666666666666	175	1	13	0
5	0.0	365	12	28	1
2	0.0	359	10	33	0
5	0.3333333333333333	339	18	176	1
5	0.0	1293	6	146	1
5	0.0	292	6	38	1
4	0.0	397	9	7	1
2	0.0	561	36	452	0
5	0.0	309	8	1	1
5	0.9	903	44	2	1
4	0.0	1749	51	170	1
1	0.034482758620689655	254	1	22	0
4	0.8888888888888888	285	10	91	1
3	0.0	1054	7	74	0
5	0.0	116	4	65	1
1	0.5	276	9	22	0
5	0.5	554	4	9	1
5	0.5	157	1	9	1
5	0.9	435	1	4	1
5	0.8333333333333334	412	25	15	1
5	0.0	84	12	564	1
5	0.5	254	40	20	1
4	0.5	520	118	166	1
5	0.8571428571428571	829	48	174	1
5	0.0	111	1	1	1
3	0.0	979	20	149	0
5	0.0	471	3	56	1
5	0.0	107	4	204	1
3	0.0	231	1	1	0
1	0.0	330	10	3	0
5	0.3333333333333333	100	1	9	1
4	0.75	245	26	11	1
4	0.6666666666666666	182	1	7	1
5	0.5	206	43	14	1
5	0.0	315	16	170	1
5	0.8333333333333334	228	2	5	1
5	0.6666666666666666	1071	10	219	1
5	0.0	738	8	192	1
5	0.0	426	4	1	1
5	0.9166666666666666	274	1	53	1
3	0.5	543	3	3	0
5	0.5	126	1	267	1
4	0.6666666666666666	540	421	103	1
1	0.5	481	3	56	0
5	0.75	134	2	15	1
3	0.0	1462	3	257	0
5	0.5	373	9	65	1
5	0.5	195	4	487	1
5	0.6666666666666666	417	11	158	1
5	0.5	175	1	32	1
4	0.625	349	1	52	1
5	0.5	383	4	18	1
3	0.5	118	4	150	0
5	0.0	1010	1	4	1
5	0.75	106	3	16	1
2	0.0	254	3	1	0
5	0.5	184	2	6	1
1	0.0	1219	48	95	0
1	0.0	473	32	261	0
5	0.8333333333333334	518	2	64	1
5	0.5	528	1	26	1
5	0.0	287	8	159	1
4	0.0	148	23	18	1
4	0.5	750	13	6	1
4	0.0	304	1	7	1
3	0.5	944	1	1	0
1	0.0	324	1	2	0
5	0.9411764705882353	672	31	101	1
4	0.0	191	1	10	1
5	0.25	118	4	542	1
1	0.6666666666666666	972	11	117	0
3	0.0	287	13	33	0
5	0.0	145	16	3	1
5	0.6	282	31	28	1
5	0.5	793	5	50	1
5	0.0	133	1	3	1
4	0.0	257	11	168	1
1	0.0	224	4	35	0
5	0.6666666666666666	324	6	16	1
5	0.6666666666666666	115	4	25	1
1	0.25	368	1	19	0
2	0.0	186	1	1	0
5	0.7777777777777778	519	11	5	1
5	0.0	189	2	88	1
5	0.0	109	9	12	1
5	0.9285714285714286	180	23	12	1
4	0.0	703	4	457	1
5	0.0	126	1	47	1
5	0.0	610	10	65	1
1	0.6666666666666666	734	1	38	0
1	0.5	623	1	3	0
3	0.5	91	2	4	0
1	0.0	400	1	9	0
3	0.0	87	2	542	0
4	0.0	132	5	15	1
4	0.5	305	2	7	1
5	0.0	267	4	632	1
4	0.0	1196	58	6	1
5	0.0	216	16	62	1
4	0.0	176	6	31	1
5	0.6666666666666666	248	4	3	1
2	0.0	546	15	169	0
5	0.9583333333333334	394	57	27	1
1	0.0	361	2	24	0
5	0.0	146	5	5	1
5	0.5	155	3	14	1
5	0.0	529	55	246	1
5	0.0	235	1	3	1
5	0.8571428571428571	189	1	13	1
5	0.0	155	6	286	1
5	0.3333333333333333	113	2	114	1
5	0.3333333333333333	145	1	10	1
5	0.5	243	6	21	1
1	0.0	191	1	1	0
5	0.0	282	4	114	1
5	0.375	109	8	10	1
5	0.0	168	3	150	1
3	0.16666666666666666	189	1	1	0
5	0.5	420	4	542	1
5	0.6666666666666666	155	13	41	1
1	0.0	607	4	49	0
2	0.75	169	1	110	0
4	0.0	228	4	387	1
3	0.0	829	31	387	0
5	0.6666666666666666	439	1	38	1
3	0.5	212	1	7	0
5	0.0	562	9	171	1
4	0.3333333333333333	252	4	413	1
1	0.6666666666666666	412	2	82	0
3	0.6666666666666666	1328	3	13	0
5	0.0	1637	2	6	1
5	0.0	100	1	12	1
5	0.0	133	1	53	1
3	0.0	98	1	1	0
3	0.0	116	6	11	0
3	0.0	380	59	6	0
4	0.0	197	4	632	1
5	0.5	271	4	58	1
2	0.3333333333333333	380	4	35	0
5	0.5	341	1	21	1
5	0.0	297	5	379	1
5	0.5	709	48	77	1
2	0.6666666666666666	658	1	71	0
4	0.0	130	18	103	1
5	0.75	507	1	8	1
5	0.875	905	1	19	1
1	0.5	385	2	75	0
4	0.0	420	6	216	1
5	0.8	271	1	3	1
5	0.0	197	1	6	1
5	0.0	210	31	73	1
5	0.0	193	5	144	1
5	0.6666666666666666	439	1	85	1
5	0.0	121	1	33	1
5	0.0	169	1	1	1
5	0.0	183	1	100	1
5	0.0	390	1	7	1
4	0.6666666666666666	538	13	158	1
5	0.9428571428571428	2317	42	27	1
5	0.0	329	1	43	1
5	0.5	1403	2	234	1
5	0.0	333	24	174	1
4	0.5	127	3	150	1
1	0.5	554	1	12	0
5	0.3333333333333333	1582	12	95	1
5	0.0	184	19	356	1
5	0.6666666666666666	101	2	3	1
5	0.0	272	1	4	1
1	0.3333333333333333	544	2	68	0
5	0.0	162	2	104	1
3	0.26666666666666666	699	1	34	0
5	0.9473684210526315	462	4	8	1
5	0.5	178	1	14	1
5	0.5	688	1	97	1
5	0.5	185	7	17	1
3	0.6	204	6	116	0
5	0.5	766	1	16	1
5	0.0	143	1	567	1
3	0.0	294	15	564	0
4	0.0	120	4	257	1
5	0.0	224	5	244	1
5	0.0	318	8	12	1
5	0.75	764	23	159	1
2	0.0	216	3	45	0
2	0.0	367	1	8	0
5	0.8	322	5	178	1
5	0.5	152	1	3	1
2	0.6	807	2	20	0
5	0.0	176	34	387	1
5	0.6666666666666666	129	27	67	1
5	0.5	91	1	17	1
5	0.9090909090909091	2289	13	17	1
3	0.6666666666666666	1211	28	21	0
5	0.6666666666666666	328	15	66	1
4	0.0	238	5	488	1
5	0.0	239	1	39	1
1	0.4	127	7	38	0
1	0.9444444444444444	266	1	28	0
5	0.0	1173	1	21	1
5	0.0	119	18	332	1
5	0.75	1013	1	34	1
5	0.0	366	1	61	1
1	0.5	285	1	1	0
5	0.0	794	3	387	1
5	0.0	230	9	37	1
4	0.5	391	2	122	1
4	0.6666666666666666	292	43	2	1
4	0.3333333333333333	416	9	542	1
5	0.5	280	1	6	1
5	0.5	96	2	103	1
5	0.0	419	4	77	1
4	0.0	264	3	28	1
5	0.0	814	54	206	1
1	0.0	301	2	102	0
5	0.0	284	4	29	1
2	0.0	954	1	1	0
4	0.75	156	1	29	1
5	0.5	333	6	20	1
5	0.0	942	1	12	1
5	0.25	123	1	49	1
4	0.0	341	23	218	1
5	0.0	89	14	217	1
1	0.14285714285714285	231	9	107	0
2	0.0	134	2	24	0
5	0.75	578	11	130	1
1	0.0	184	4	9	0
5	0.3333333333333333	217	1	21	1
5	0.0	597	5	14	1
1	0.375	838	1	23	0
5	0.6	208	25	94	1
5	0.0	232	2	11	1
4	0.6666666666666666	159	4	487	1
5	0.5	820	10	413	1
5	0.0	314	17	15	1
5	0.0	522	5	389	1
5	0.6666666666666666	256	37	76	1
5	0.5	223	2	2	1
1	0.0	683	13	5	0
5	0.7777777777777778	200	1	33	1
5	0.0	833	125	295	1
3	0.3333333333333333	296	2	13	0
1	0.5	401	5	542	0
4	0.0	1012	8	343	1
5	0.0	105	1	1	1
5	0.6666666666666666	764	6	101	1
1	0.0	528	1	10	0
5	0.0	157	4	413	1
5	0.5	433	7	130	1
3	0.0	137	2	114	0
1	0.3333333333333333	421	2	71	0
5	0.0	96	12	78	1
5	0.0	111	3	1	1
1	0.6363636363636364	548	151	11	0
3	0.0	297	3	23	0
2	0.5	497	1	3	0
5	0.75	1114	2	13	1
5	0.0	447	2	3	1
4	0.0	729	7	166	1
5	0.5	472	11	51	1
5	0.8	130	3	5	1
2	0.5	311	3	61	0
5	0.9647058823529412	443	1	52	1
