recode,yob,year,smsa,agesq,annwage,ind,occ,marchwt,state,metcode,division,race,age,vet,weeks,marital,class,esr,hrslw,hrsly,higratt,higrcomp,wageflag,esrflag,age2,educ,veteran,black,other,city,balsmsa,spsepres,lott1,lott2,lott3,lott4,lott5,lott6,lott7,lott8,lott9,lott10,lott11,lott12,lott13,college,someco,yr81,yr82,yr83,yr84,yr85,yob44,yob45,yob46,yob47,yob48,yob49,yob50,yob51,yob52,yob53,neweng,midatl,eastnth,westnth,sthatl,eaststh,weststh,mount,pacific
8,50,82,8840.0,961.0,32000.0,417.0,715.0,169961.0,54.0,2.0,5.0,1.0,31.0,1.0,52.0,8.0,1.0,1.0,48.0,50.0,15.0,2.0,0.0,0.0,32,13,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
14,45,82,8840.0,1369.0,35000.0,887.0,245.0,165924.0,54.0,2.0,5.0,1.0,37.0,1.0,52.0,6.0,1.0,1.0,40.0,40.0,17.0,1.0,0.0,0.0,37,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,50,82,8840.0,961.0,29685.0,0.0,0.0,169859.0,54.0,2.0,5.0,1.0,31.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,32,17,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,46,82,8840.0,1296.0,17000.0,857.0,903.0,164717.0,54.0,2.0,5.0,1.0,36.0,6.0,52.0,1.0,4.0,2.0,0.0,38.0,6.0,2.0,0.0,0.0,36,4,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,52,82,8840.0,841.0,16750.0,609.0,473.0,172629.0,52.0,2.0,5.0,1.0,29.0,6.0,52.0,1.0,1.0,1.0,36.0,40.0,13.0,1.0,0.0,0.0,30,12,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2,46,82,8840.0,1225.0,7000.0,539.0,12.0,161724.0,52.0,2.0,5.0,1.0,35.0,6.0,52.0,8.0,5.0,1.0,40.0,50.0,17.0,1.0,0.0,0.0,36,16,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,53,82,8840.0,784.0,7140.0,838.0,903.0,212369.0,52.0,2.0,5.0,3.0,28.0,1.0,52.0,6.0,1.0,2.0,0.0,40.0,15.0,1.0,0.0,0.0,29,14,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
14,45,82,8840.0,1369.0,75000.0,708.0,202.0,167040.0,52.0,2.0,5.0,3.0,37.0,6.0,52.0,1.0,1.0,1.0,50.0,50.0,19.0,1.0,1.0,0.0,37,18,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,50,82,8840.0,961.0,35000.0,889.0,245.0,183454.0,52.0,2.0,5.0,2.0,31.0,6.0,52.0,1.0,1.0,1.0,40.0,40.0,18.0,2.0,1.0,0.0,32,16,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
14,53,82,8840.0,784.0,16000.0,848.0,372.0,209360.0,52.0,2.0,5.0,1.0,28.0,6.0,52.0,1.0,4.0,2.0,0.0,50.0,14.0,1.0,0.0,0.0,29,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,45,82,0.0,1296.0,25000.0,339.0,530.0,152487.0,61.0,3.0,6.0,1.0,36.0,1.0,52.0,1.0,1.0,1.0,40.0,40.0,15.0,1.0,0.0,0.0,37,14,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,49,82,0.0,1024.0,8100.0,67.0,750.0,124687.0,63.0,3.0,6.0,1.0,32.0,1.0,40.0,1.0,1.0,3.0,0.0,40.0,9.0,1.0,0.0,0.0,33,8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10,47,82,0.0,1156.0,24000.0,448.0,552.0,108537.0,63.0,3.0,6.0,1.0,34.0,1.0,52.0,1.0,1.0,1.0,48.0,40.0,14.0,1.0,0.0,0.0,35,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,48,82,0.0,1089.0,27752.0,147.0,430.0,108537.0,63.0,3.0,6.0,1.0,33.0,1.0,52.0,1.0,1.0,1.0,40.0,40.0,13.0,1.0,0.0,0.0,34,12,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,53,82,0.0,784.0,7852.0,317.0,764.0,118595.0,63.0,3.0,6.0,1.0,28.0,6.0,52.0,1.0,1.0,1.0,32.0,40.0,15.0,2.0,0.0,0.0,29,13,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10,52,82,0.0,841.0,5200.0,317.0,483.0,108537.0,63.0,3.0,6.0,1.0,29.0,6.0,19.0,1.0,1.0,1.0,35.0,40.0,13.0,1.0,0.0,0.0,30,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
14,52,82,0.0,841.0,15000.0,67.0,436.0,113844.0,63.0,3.0,6.0,1.0,29.0,6.0,45.0,1.0,1.0,1.0,30.0,40.0,13.0,1.0,1.0,0.0,30,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,44,82,0.0,1369.0,22000.0,158.0,550.0,108537.0,63.0,3.0,6.0,1.0,37.0,6.0,52.0,1.0,1.0,1.0,44.0,48.0,9.0,1.0,0.0,0.0,38,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,48,82,0.0,1156.0,7867.0,69.0,560.0,108537.0,63.0,3.0,6.0,1.0,34.0,6.0,52.0,1.0,6.0,1.0,20.0,20.0,9.0,1.0,1.0,0.0,34,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,49,82,0.0,1089.0,20000.0,407.0,452.0,217505.0,62.0,3.0,6.0,1.0,33.0,6.0,52.0,1.0,1.0,1.0,40.0,40.0,15.0,1.0,1.0,0.0,33,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8,50,82,0.0,961.0,36000.0,448.0,545.0,144894.0,59.0,3.0,5.0,1.0,31.0,1.0,52.0,1.0,1.0,1.0,40.0,40.0,11.0,2.0,0.0,0.0,32,9,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7,51,82,0.0,900.0,19736.0,49.0,614.0,66993.0,73.0,3.0,7.0,1.0,30.0,1.0,33.0,1.0,1.0,1.0,56.0,56.0,13.0,1.0,0.0,0.0,31,12,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7,49,82,0.0,1089.0,0.0,0.0,0.0,78189.0,71.0,3.0,7.0,1.0,33.0,6.0,0.0,6.0,0.0,7.0,0.0,0.0,7.0,1.0,0.0,0.0,33,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12,53,82,0.0,784.0,12300.0,717.0,265.0,82208.0,58.0,3.0,5.0,1.0,28.0,6.0,52.0,6.0,1.0,1.0,40.0,40.0,17.0,1.0,0.0,0.0,29,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4,47,82,0.0,1156.0,21000.0,537.0,470.0,126926.0,63.0,1.0,6.0,1.0,34.0,1.0,52.0,1.0,1.0,1.0,55.0,40.0,13.0,1.0,0.0,0.0,35,12,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,47,82,0.0,1156.0,18000.0,807.0,505.0,126926.0,63.0,1.0,6.0,1.0,34.0,6.0,52.0,1.0,1.0,1.0,40.0,80.0,15.0,1.0,1.0,0.0,35,14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,46,82,0.0,1225.0,0.0,527.0,282.0,126926.0,63.0,1.0,6.0,1.0,35.0,6.0,52.0,1.0,6.0,1.0,36.0,36.0,13.0,1.0,0.0,0.0,36,12,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,51,82,0.0,900.0,7000.0,669.0,912.0,140773.0,63.0,2.0,6.0,1.0,30.0,6.0,52.0,8.0,1.0,1.0,40.0,40.0,13.0,1.0,0.0,0.0,31,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3,46,82,0.0,1225.0,21000.0,147.0,430.0,108089.0,63.0,2.0,6.0,1.0,35.0,1.0,52.0,1.0,1.0,1.0,40.0,40.0,11.0,2.0,0.0,0.0,36,9,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,49,82,0.0,1024.0,7500.0,17.0,822.0,75705.0,74.0,3.0,7.0,1.0,32.0,6.0,52.0,1.0,1.0,1.0,60.0,60.0,6.0,1.0,0.0,0.0,33,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,52,82,0.0,841.0,12300.0,717.0,265.0,182632.0,74.0,3.0,7.0,1.0,29.0,6.0,52.0,1.0,1.0,1.0,40.0,40.0,17.0,1.0,0.0,0.0,30,16,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
11,53,82,0.0,784.0,27300.0,69.0,445.0,154777.0,61.0,3.0,6.0,1.0,28.0,6.0,52.0,1.0,1.0,1.0,49.0,40.0,13.0,1.0,0.0,0.0,29,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5,48,82,0.0,1156.0,20000.0,0.0,0.0,108537.0,63.0,3.0,6.0,1.0,34.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,34,16,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,47,82,0.0,1156.0,18000.0,427.0,471.0,108537.0,63.0,3.0,6.0,1.0,34.0,6.0,52.0,1.0,1.0,1.0,40.0,40.0,13.0,1.0,0.0,0.0,35,12,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,44,82,0.0,1369.0,29981.0,347.0,690.0,161291.0,72.0,3.0,7.0,1.0,37.0,5.0,52.0,1.0,1.0,1.0,48.0,40.0,13.0,1.0,0.0,0.0,38,12,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,53,82,0.0,784.0,19240.0,69.0,430.0,161291.0,72.0,3.0,7.0,1.0,28.0,6.0,52.0,1.0,1.0,1.0,40.0,40.0,13.0,1.0,0.0,0.0,29,12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
12,45,82,0.0,1369.0,12500.0,67.0,510.0,208762.0,72.0,3.0,7.0,1.0,37.0,6.0,50.0,1.0,1.0,1.0,16.0,40.0,10.0,1.0,0.0,0.0,37,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,47,82,0.0,1156.0,29116.0,448.0,245.0,203341.0,72.0,3.0,7.0,1.0,34.0,1.0,52.0,6.0,1.0,1.0,55.0,50.0,13.0,1.0,0.0,0.0,35,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,48,82,0.0,1089.0,19200.0,69.0,680.0,181429.0,72.0,3.0,7.0,2.0,33.0,6.0,52.0,1.0,1.0,1.0,32.0,48.0,12.0,2.0,0.0,0.0,34,10,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,52,82,0.0,841.0,19000.0,528.0,245.0,154784.0,72.0,3.0,7.0,1.0,29.0,6.0,52.0,1.0,1.0,1.0,40.0,40.0,13.0,1.0,0.0,0.0,30,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9,49,82,0.0,1089.0,33000.0,139.0,502.0,138866.0,55.0,4.0,5.0,1.0,33.0,1.0,52.0,6.0,1.0,1.0,40.0,40.0,13.0,1.0,0.0,0.0,33,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4,46,82,0.0,1225.0,11080.0,179.0,612.0,236293.0,54.0,3.0,5.0,1.0,35.0,1.0,52.0,1.0,1.0,1.0,40.0,40.0,13.0,1.0,0.0,0.0,36,12,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13,47,82,0.0,1156.0,25000.0,287.0,705.0,103239.0,71.0,4.0,7.0,1.0,34.0,6.0,52.0,1.0,1.0,1.0,72.0,60.0,15.0,1.0,0.0,0.0,35,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,44,82,0.0,1369.0,10000.0,508.0,715.0,103562.0,71.0,4.0,7.0,1.0,37.0,6.0,52.0,1.0,1.0,1.0,40.0,40.0,13.0,1.0,0.0,0.0,38,12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12,46,82,0.0,1296.0,0.0,889.0,1.0,102333.0,71.0,3.0,7.0,1.0,36.0,1.0,52.0,1.0,6.0,1.0,70.0,40.0,17.0,1.0,0.0,0.0,36,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,47,82,0.0,1156.0,22808.0,339.0,645.0,96778.0,71.0,3.0,7.0,1.0,34.0,6.0,52.0,1.0,1.0,1.0,54.0,48.0,13.0,1.0,0.0,0.0,35,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,47,82,0.0,1156.0,20000.0,0.0,0.0,165639.0,74.0,3.0,7.0,1.0,34.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,35,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,44,82,0.0,1369.0,14000.0,259.0,470.0,119108.0,64.0,4.0,6.0,2.0,37.0,6.0,52.0,1.0,3.0,1.0,40.0,40.0,9.0,1.0,0.0,0.0,38,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,51,82,0.0,900.0,34000.0,639.0,473.0,104766.0,64.0,4.0,6.0,2.0,30.0,6.0,52.0,1.0,1.0,1.0,40.0,40.0,13.0,1.0,0.0,0.0,31,12,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11,48,82,0.0,1156.0,30400.0,379.0,690.0,108089.0,63.0,2.0,6.0,1.0,34.0,6.0,52.0,1.0,1.0,3.0,0.0,40.0,15.0,1.0,0.0,0.0,34,14,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,47,82,0.0,1156.0,35974.0,467.0,441.0,114293.0,63.0,2.0,6.0,1.0,34.0,6.0,52.0,1.0,1.0,1.0,40.0,40.0,17.0,1.0,0.0,0.0,35,16,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,47,82,0.0,1156.0,22000.0,137.0,13.0,108089.0,63.0,2.0,6.0,1.0,34.0,6.0,52.0,1.0,1.0,1.0,45.0,45.0,17.0,1.0,0.0,0.0,35,16,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13,44,82,0.0,1444.0,18000.0,917.0,473.0,108089.0,63.0,2.0,6.0,1.0,38.0,1.0,52.0,1.0,2.0,1.0,40.0,40.0,13.0,1.0,0.0,0.0,38,12,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,47,82,0.0,1156.0,14000.0,67.0,502.0,173227.0,58.0,3.0,5.0,1.0,34.0,6.0,48.0,1.0,1.0,1.0,40.0,40.0,15.0,1.0,0.0,0.0,35,14,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13,53,82,0.0,784.0,13500.0,927.0,964.0,183169.0,58.0,3.0,5.0,1.0,28.0,6.0,52.0,1.0,3.0,1.0,45.0,45.0,17.0,1.0,0.0,0.0,29,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
11,52,82,0.0,841.0,25126.0,448.0,55.0,112564.0,58.0,3.0,5.0,1.0,29.0,6.0,52.0,1.0,1.0,1.0,35.0,35.0,16.0,1.0,0.0,0.0,30,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,45,82,0.0,1296.0,28000.0,587.0,245.0,206016.0,72.0,3.0,7.0,1.0,36.0,1.0,52.0,1.0,1.0,1.0,45.0,45.0,15.0,1.0,0.0,0.0,37,14,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,52,82,0.0,841.0,15012.0,707.0,202.0,163668.0,72.0,3.0,7.0,1.0,29.0,6.0,52.0,1.0,1.0,1.0,42.0,40.0,15.0,1.0,1.0,0.0,30,14,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10,48,82,0.0,1089.0,1613.0,478.0,754.0,192018.0,72.0,3.0,7.0,2.0,33.0,6.0,17.0,8.0,4.0,1.0,40.0,40.0,9.0,1.0,0.0,0.0,34,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,45,82,0.0,1296.0,0.0,849.0,31.0,178486.0,74.0,3.0,7.0,1.0,36.0,1.0,52.0,1.0,6.0,1.0,50.0,45.0,19.0,1.0,0.0,0.0,37,18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,51,82,0.0,900.0,13500.0,917.0,412.0,231576.0,72.0,1.0,7.0,2.0,30.0,1.0,52.0,1.0,2.0,1.0,40.0,40.0,13.0,1.0,0.0,0.0,31,12,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12,51,82,0.0,900.0,21200.0,927.0,1.0,218205.0,72.0,2.0,7.0,1.0,30.0,6.0,52.0,8.0,3.0,1.0,40.0,40.0,17.0,1.0,0.0,0.0,31,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13,47,82,0.0,1225.0,24500.0,68.0,441.0,91658.0,64.0,3.0,6.0,1.0,35.0,6.0,52.0,1.0,1.0,1.0,45.0,50.0,10.0,1.0,0.0,0.0,35,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,44,82,0.0,1369.0,25000.0,407.0,712.0,237478.0,64.0,3.0,6.0,2.0,37.0,1.0,49.0,6.0,1.0,3.0,0.0,60.0,13.0,1.0,0.0,0.0,38,12,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,52,82,0.0,841.0,15000.0,669.0,230.0,110076.0,64.0,3.0,6.0,1.0,29.0,6.0,52.0,1.0,1.0,1.0,24.0,75.0,12.0,1.0,0.0,0.0,30,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8,48,82,0.0,1089.0,12000.0,337.0,690.0,181698.0,58.0,3.0,5.0,1.0,33.0,6.0,52.0,1.0,1.0,1.0,40.0,40.0,14.0,1.0,0.0,0.0,34,13,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,52,82,0.0,841.0,9000.0,67.0,415.0,183169.0,58.0,3.0,5.0,1.0,29.0,6.0,48.0,1.0,1.0,1.0,38.0,37.0,12.0,1.0,0.0,0.0,30,11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6,45,82,0.0,1296.0,22930.0,197.0,151.0,150188.0,54.0,2.0,5.0,1.0,36.0,6.0,52.0,6.0,1.0,1.0,40.0,40.0,13.0,1.0,1.0,0.0,37,12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,46,82,0.0,1225.0,30000.0,357.0,962.0,163175.0,54.0,3.0,5.0,1.0,35.0,6.0,52.0,1.0,1.0,1.0,40.0,40.0,13.0,1.0,0.0,0.0,36,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13,53,82,0.0,784.0,20900.0,849.0,31.0,200753.0,54.0,3.0,5.0,1.0,28.0,6.0,52.0,6.0,1.0,1.0,55.0,40.0,19.0,1.0,1.0,0.0,29,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5,44,82,0.0,1369.0,10151.0,67.0,751.0,157904.0,54.0,3.0,5.0,1.0,37.0,6.0,47.0,1.0,1.0,1.0,40.0,40.0,7.0,2.0,0.0,0.0,38,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
